filename,image_path,text
AHTD3A0997_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A0997_Para2_2.jpg,"كما  إن  ملفات حاسمة حظيت بعناية خاصة, في تجاوب مع إهداف الإلفية للتنمية, التي انخرط فيها"
AHTD3A0997_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A0997_Para2_3.jpg,"المغرب : ورش الأصلاح التربوي مع  الميثاق الوطني للتربية والتكوين , دخول  التإمين"
AHTD3A0997_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A0997_Para2_4.jpg,"الصحي الأجباري ألئ حيز التنفيذ , برامج السكن الاجتماعي ,"
AHTD3A0998_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A0998_Para2_1.jpg,بعد نصف قرن من الاستقلال كان الأحساس بالانتماء  للإمة  وما 
AHTD3A0998_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A0998_Para2_2.jpg,"يزال متينا وراسخا, كما تشهد بذلك حيوية الشعور الوطني "
AHTD3A0998_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A0998_Para2_3.jpg,"وتوقده : مقاومة الاحتلال, النظال من إجل الاستقلال "
AHTD3A0998_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A0998_Para2_4.jpg,المسيرة الخضراء وألئ وقت  قريب أدانة أجماعية إحداث
AHTD3A0998_Para2_5.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A0998_Para2_5.jpg, ١٦ ماي . وأذا كان هذا الإساس  للانتماء  للإمة  قد تإثر بالتورات 
AHTD3A0998_Para2_6.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A0998_Para2_6.jpg,"السياسيه  التئ هيمنت, لمدة طويلة"
AHTD3A1000_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1000_Para2_1.jpg,"وكان دوره راىد فئ المحاور العربية والأفريقيه والأسلامية , كما برهن عل"
AHTD3A1000_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1000_Para2_2.jpg,"حضور داىم , عل المعيد الدولئ , يشهد عل ذلك انضمامه ألئ المعاهد ات"
AHTD3A1000_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1000_Para2_3.jpg,"الدولية الكبرئ , ونشامله فئ حظيرة هيىة الامم المتحدة . وقد بعد الانفتاح الاقتصادي"
AHTD3A1000_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1000_Para2_4.jpg,"والتجاري خيارا استراتيبيا , وانخرط , خلال العقدين الاخيرين فئ عدة اتفاقيات"
AHTD3A1000_Para2_5.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1000_Para2_5.jpg,للتبادل الحر
AHTD3A1001_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1001_Para2_1.jpg,وشحت بالقليل من الطعم وقد علم إن الذي منع يسير في جنب ما بذل وإنه لو شاء  إن
AHTD3A1001_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1001_Para2_2.jpg,يحصل بالقليل مما جاد به إضعاف ما بغل به كان ذلك عتيدا ويسيرا موجودا وقلت .
AHTD3A1001_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1001_Para2_3.jpg,و لا بد من إن تعرفني  الهنات التي نمت علئ المتكلفين ودلت علئ حقاىق المتموهين
AHTD3A1001_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1001_Para2_4.jpg,وهتكت عن إستار الإدعياء وقرقت بين الحقيقة والرياء .
AHTD3A1003_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1003_Para2_1.jpg,ومذهب صحصح في تفضيل النسيان علئ كثير من الذكر وإن الغباء في الجملة إنفع من الفطئنة
AHTD3A1003_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1003_Para2_2.jpg,في الجملة وإن عيش البهاىم إحسن موقعا من النفوس من عيش العقلاء وارنك لو
AHTD3A1003_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1003_Para2_3.jpg,—سمنت بهيمة ورجلا ذا مروءة إو امرإة ذات عقل وهمة وإخرئ ذات غباء وغفلة لكان
AHTD3A1003_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1003_Para2_4.jpg,الشحم ألئ البهيمة إسرع وعن ذات العقل والهمة إبطإ  .
AHTD3A1005_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1005_Para2_1.jpg,وإنا إزعم إن البكاء صالح للطباىع ومحمود المغبة أذا وافق الموضع ولم يجاوز
AHTD3A1005_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1005_Para2_2.jpg,المقدار ولم يعدل عن الجهة ودليل الدقة والبعد من القسوة . وربما عد
AHTD3A1005_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1005_Para2_3.jpg,من الوفاة وشدة الوجد علئ الإولياء وهو من إعظم ما تقرب به العابدون
AHTD3A1005_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1005_Para2_4.jpg,واسترحم به الخاىفون . وقال بعض الحكماء لرجل اشتد جزعه
AHTD3A1006_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1006_Para2_1.jpg,وكيف لا يكون موقعه من سرور النقس عظيما ومن مصلحة الطباع كبيرا وهو شيء
AHTD3A1006_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1006_Para2_2.jpg,في إصل الطباع وفي اساس التركيب. ؛ لإن الضحك إول خير يظهر من
AHTD3A1006_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1006_Para2_3.jpg,"الصبي وقد تطيبنفسه وعليه ينبت شحمه ويكثر دمه الذي هو عله سروره ومادة قوته ,"
AHTD3A1006_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1006_Para2_4.jpg,ولفضل حصال الضحك عند العرب نسمئ إولادها بالضحاك وبسام
AHTD3A1007_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1007_Para2_1.jpg,ومتئ إريد بالمزح النفع وبالضحك الشيء الذي له جعل الضحك صار
AHTD3A1007_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1007_Para2_2.jpg,المزح جدا والضحك وقارا . وهذا كتاب لا إغرك منه ولا إستر
AHTD3A1007_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1007_Para2_3.jpg,عنك عيبه . لإنه لا يجوز إن يكمل لما تريده ولا يجوز إن يوفر حقه
AHTD3A1007_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1007_Para2_4.jpg,كما ينبغي له: لإن ها هنا إحاديث كثيرة إطلعنا منها حرفا
AHTD3A1007_Para2_5.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1007_Para2_5.jpg,عرف إصحايها  .
AHTD3A1008_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1008_Para2_1.jpg,وفي قطع ما بينها وبين عناصرها ومعانيها سقوط نصف الملحة وذهاب شطر النادره
AHTD3A1008_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1008_Para2_2.jpg,ولو إنا رجلا إلزق نادرة بإبي الحارث جمين والهيثم بن مطهر وبمزيد وابن الإحمر ثم كان
AHTD3A1008_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1008_Para2_3.jpg,يارح ة لجرمت علئ إحسن ما يكون ولو ولد نادرة حارة في نفسها ملجة في معناها ثم إضافها
AHTD3A1008_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1008_Para2_4.jpg,ألئ صالح بن حنين .
AHTD3A1009_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1009_Para2_1.jpg,وئالحرئ إن تغلط في مقدارها فنبكثيرة مضافهخس من حقها . وقد كتبنا لك إحاديث
AHTD3A1009_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1009_Para2_2.jpg,ألئ إربابها وإحاديث كثيرة غير مضافه ألئ إربابها أما بالخوف منهم وإما بالاكرام
AHTD3A1009_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1009_Para2_3.jpg,لهم. ولو لا إنك سإلتني هذا الكتاب لما تكلفته وبما وضعت كلامي موضع الضيم
AHTD3A1009_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1009_Para2_4.jpg,والنقمه . فأن كانت لاىمه او الخوف ؛؛؛؛؛؛؛؛ . ولولا انك سإلتني
AHTD3A1009_Para2_5.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1009_Para2_5.jpg,ه؛؛؛؛
AHTD3A1009_Para2_6.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1009_Para2_6.jpg,وبالحرئ ان نغلط في مقدارها فتببخس من حقها وقد كتبنا لك إحاديث كثيرة مضافه
AHTD3A1009_Para2_7.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1009_Para2_7.jpg,ألئ إربابها وإحاديث كثيرة غير مضافه ألئ إربابها أما بالخوف منهم وإما
AHTD3A1009_Para2_8.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1009_Para2_8.jpg,بالاكرام لهم . ولو لا إنك سإلتني هذا الكتاب لما تكلفته ولما وصعت كلامي
AHTD3A1009_Para2_9.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1009_Para2_9.jpg,موضع الضيم والنقمه فأن كانت لاىمه او عجز فعليك وأن عذر قلي ووئك
AHTD3A1010_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1010_Para2_1.jpg,فلم يرض بذكر الماء حتئ إردفه ؛ بالكلأ . وعبتموني حين ختمت علئ سر عظيم
AHTD3A1010_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1010_Para2_2.jpg,وفيه شيء ثمين من فاكهة نفيسة ومن رطبة غريبة علئ عبد نهم وصبي جشع و—مه
AHTD3A1010_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1010_Para2_4.jpg,القادة ولا في  تدبيرالسادة إن يستوي في نفيس المإكول.
AHTD3A1011_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1011_Para2_1.jpg,كما لا تستوي مواضعهم في المجلس ومواقع إسماىهم في العنوانات وما
AHTD3A1011_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1011_Para2_2.jpg,يستقبلون به من التحيات . وكيف و هم لا يفقدون من ذلك ما يفقد
AHTD3A1011_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1011_Para2_4.jpg,وإعلف حماره السمسم المقشر ا فبعتموني بالختم بعض الإىمة علئ
AHTD3A1011_Para2_5.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1011_Para2_5.jpg,مزود سويق.
AHTD3A1012_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1012_Para2_1.jpg,فقال : إكنت ذا معرفه به قال: لاولا رإيته قبل ساعته. قال: إفناقلته الكلام وفاتحة
AHTD3A1012_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1012_Para2_2.jpg,الإمور قيل إن توصله ألي قال : لا. قال: فلم اخترته علئ جميع من رإيته قال: يومنا يوم
AHTD3A1012_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1012_Para2_3.jpg,قاىض ولم إزل إتعوق عقول الناس بطعامهم ولباسهم في مثل هذا اليوم . ورإيت تياب
AHTD3A1012_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1012_Para2_4.jpg,الناس حددا ثيابه لبسا فظننت به الحزم.
AHTD3A1014_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1014_Para2_1.jpg,ولعله إن يرزق الولد علئ اليإس إو يحدث عليه بعض مخب—ت الدهور مما لا يخطر علئ البال
AHTD3A1014_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1014_Para2_2.jpg,ولا شركه العقول فيسترده ممن لا يرده ويظهر الشكوئ ألئ من لا يرحمه إضعف
AHTD3A1014_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1014_Para2_3.jpg,ما كان الطلب واقبح ما يكون به الكسب . فعبتوني بذلك وقد قال عمرو بن العاص : اعمل
AHTD3A1014_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1014_Para2_4.jpg,لدنياك عمل من يعيش إبدإ.
AHTD3A1018_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1018_Para2_1.jpg,أن مرفقة المرء رفقه في معيشته . فلستم علي تردون ولا رإي تفندون
AHTD3A1018_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1018_Para2_2.jpg,فقدموا النظر قبل العزم . وتذكروا ما عليكم قبل إن تذكروا ما لكم.
AHTD3A1018_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1018_Para2_3.jpg,والسلام . نبدإ بإهل خرسان لأكثار الناس في إهل خرسان . ونخص
AHTD3A1018_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1018_Para2_4.jpg,بذلك إهل مرو بقدر ما خصوا به . قال اصحابنا : يقول المروزي للزاىر أذا
AHTD3A1018_Para2_5.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1018_Para2_5.jpg,إتاه وللجليس أذا طال جلوسه.
AHTD3A1019_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1019_Para2_1.jpg,فدخل عليه رجل كان له جارا وكان لي صديقا . فلم يعرض
AHTD3A1019_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1019_Para2_2.jpg,عليه الطعام ونحن نإكل . وكان إبخل من خلق الله . قال:
AHTD3A1019_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1019_Para2_3.jpg,ف؛ا ستحيت منه فقلت : سبحان الله لو دنوت فإصبت معنا مما نإكل !
AHTD3A1019_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1019_Para2_4.jpg,قال والله فعلت. فقال الكندي : ما بعد الله شيء ! قال عمر : فكتفه
AHTD3A1019_Para2_5.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1019_Para2_5.jpg,والله كتفا لا يستطيع معه قبضا ولا بسطا وتركه .
AHTD3A1020_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1020_Para2_1.jpg,وما إشك إنك أذا إكلت رغيفك ونصف رغيفي ستجده مباركا ! عنما كان ينبغي إن إكون إجده إنا
AHTD3A1020_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1020_Para2_3.jpg,فيها فتيلة في غاية الدقة وأذا هو قد إلقئ في دهن المسرجة شيىا من ملح ولولا إنك يريد إكثر .
AHTD3A1022_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1022_Para2_1.jpg,عاتبتك في مسارج الحجارة فإعتبتني بالخزف . إو علمت إن الخزف والحجارة يحسوان
AHTD3A1022_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1022_Para2_2.jpg,الدهن حسوا قال: جعلت فداك دفعتها ألئ صديق لي دهان فإلقاها في المصفاة
AHTD3A1022_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1022_Para2_3.jpg,شهرا حتئ رويت من الدهن ريا لا تحتاج معه إبدا ألئ ؛؛ شيء. قال : ليس هذا
AHTD3A1022_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1022_Para2_4.jpg,إريد هذا ؛ دواؤه يسير. وقد وقعت علئ ولكن ما علمت إن إن موضع
AHTD3A1023_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1023_Para2_1.jpg,ويقال : أنك متئ وضعت مسرجة فيها مصباح وإخرئ لا مصباح فيها لم تلبث
AHTD3A1023_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1023_Para2_2.jpg,ألا ليلة إو ليلتين حتئ ترئ السفلئ ملآنة دهنا . واعتبر إيضا ذلك بالملح
AHTD3A1023_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1023_Para2_3.jpg,الذي يوضع تحت المسرجة والنخالة التي توضع هناك لتسويقها وتصويبها
AHTD3A1023_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1023_Para2_4.jpg,كيف تجدهما ينعصران دهنا . وهذا كله خسران وغبن لا يتهاون به ألا
AHTD3A1023_Para2_5.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1023_Para2_5.jpg,إصحاب الفساد.
AHTD3A1025_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1025_Para2_1.jpg,ومن اعاجيب اهل مرو ما سمعنا ه من مشايخنا علئ وجه الدهر. وذلك ان رجلا من اهل مرو كان لا يزال يحج وبنزل ع
AHTD3A1025_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1025_Para2_2.jpg,رجل من اهل العراق فيكرمه ويكفيه مؤنته. تم كان كثيرا ما يقول لذلك العراقي: ليت اني رايتك بمرو حتئ
AHTD3A1025_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1025_Para2_3.jpg,اكافىك لقديم احسانك وما تجدد لي من برقي كل قدمه
AHTD3A1026_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1026_Para2_1.jpg,يزال إحدهم يسل من الخيط القطعة بعد القطعة حتئ يبقئ الحبل لا شيء فيه.
AHTD3A1026_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1026_Para2_2.jpg,ثم يجمعون      خيوطهم . فأن إعادوا الملازقة إعادوا تلك الخيوط لإنها قد تشربت
AHTD3A1026_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1026_Para2_3.jpg,الدسم ورويت .وليس تناهدهم من طريق الرغبة في المشاركة ولكن لإن     بضاعة كل
AHTD3A1026_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1026_Para2_4.jpg,واحد منهم لا تبلغ مقدار الذي يحتمل إن يطبخ وحده
AHTD3A1027_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1027_Para2_1.jpg,وحديد المقلئ يحترق أذا كان الذي يقلئ فيه ليس بدسم . وكيف لا إعيرك
AHTD3A1027_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1027_Para2_2.jpg,أذا إردت الطباهج والمقلئ بعد الرد من وقال إبو أسحاق أبراهيم
AHTD3A1027_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1027_Para2_3.jpg,بن سيار النظام : دعانا جار لنا فإطعمنا تمرا وسمنا  سلاء ونحن
AHTD3A1027_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1027_Para2_4.jpg,علئ خوان ليس عليه ألا ذكرتوالخراساني معنا يإكل . فرايته
AHTD3A1027_Para2_5.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1027_Para2_5.jpg,يقطر السمن علئ الخوان .
AHTD3A1028_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1028_Para2_1.jpg,وكان يإكل وحده فقلت له : لم تإكل لوحدك قال: ليس علي في هذا الموضع مسإلة.
AHTD3A1028_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1028_Para2_2.jpg,أنما المسإلة علئ من إكل مع الجماعة لإن ذلك هو التكلف. وإكلي وحدي هو الإصل
AHTD3A1028_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1028_Para2_3.jpg,وإكلي مع غيري زيادة في الإصل . وحدثني أبراهيم بن السندي قال: كان علئ ربع
AHTD3A1028_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1028_Para2_4.jpg,الشاذروانشيخ لنا من إهل خراسان
AHTD3A1029_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1029_Para2_1.jpg,ويقول له : أياك أياك إن تحابيني ولكن تجود لي فأنك أن
AHTD3A1029_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1029_Para2_2.jpg,فعلت لم إكله ولم إعد أليك . واغدر الغبن فن الغبون لا محمود
AHTD3A1029_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1029_Para2_3.jpg,ولا مإجور. فأن ؛؛ إثاه علئ إكل كل سيءمعه وكل شيء إتي
AHTD3A1030_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1030_Para2_1.jpg,و إنا اعلم إنك كلما داينتني قد ازددت فرحا زدتني في الجاىزه . و قبول
AHTD3A1030_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1030_Para2_2.jpg,هذا منك لا يكون ألا من قلة الشكر له ! تم دعاء له و خرج . قال
AHTD3A1031_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1031_Para2_1.jpg,فلما لم يرشيىا بكر علئ الحسن فقال : حسن ما صنعت بي ضمنت لي الغلف فانفقت
AHTD3A1031_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1031_Para2_2.jpg,علئ عدتك . و إن اليوم مذكذا سنة إنتظر ما و عدت لا إرئ منة مليلا و لا كثيرا
AHTD3A1031_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1031_Para2_3.jpg,هذا يصل لك —للص كان يصنع بي إكثر من هذا و الفلق يكون معجلا و مؤجلا.
AHTD3A1031_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1031_Para2_4.jpg,و من تصدق و شرط الشروط استحق العرمان .
AHTD3A1033_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1033_Para2_1.jpg,ثم انفتح لي باب من الأصلاح فعمدت ألئ ذلك المتوضإ فجعلت في ناحة منه
AHTD3A1033_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1033_Para2_2.jpg,حفرة و صهرجتها و ملستها حتئ صارت كإنها صخرة منقورة . وصوبت أليها المسيل
AHTD3A1033_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1033_Para2_3.jpg,فنحن الآن أذا اغتسلنا صار الماء صافيا لم يخالطه شيى . والحمار إيضا لا تقزز
AHTD3A1033_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1033_Para2_4.jpg,له منه . و ليس علينا حرج في سقيه منه .
AHTD3A1034_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1034_Para2_1.jpg,ثم اندفع شيخ ؛؛ منهم فقال: يا قوم لا تحقروا صغار الإمور فأن كل  ؛ كبير صغير .
AHTD3A1037_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1037_Para2_1.jpg,فزعم لنا صديقنا الثوري وهو - ما علمت - إحد المرشدين إن عراجين الإعذاق تنوب عن ذلك
AHTD3A1037_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1037_Para2_2.jpg,إجمع . وعلمني كيف تعالج . ونحن نؤتي بها من إرضنا بلا كلفة. فالخادم اليوم لا تقدح
AHTD3A1037_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1037_Para2_3.jpg,ولا تروي ألا بالعرجون . قال القوم. قد مرت بنا اليوم فواىد كثيرة . ولهذا قال الإول :
AHTD3A1037_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1037_Para2_4.jpg,مذاكرة الرجال تلقح الإلباب.
AHTD3A1039_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1039_Para2_1.jpg,بعد إن ضرب غلمانه بيوم فقلت له: ما هذا الضرب المبرح وهذا الخلق السيء هؤلاء
AHTD3A1039_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1039_Para2_2.jpg,غلمان ولهم حرمة وكفاية وتربية . وانما هم ولد . هؤلاء كانوا ألئ غير هذا إحوج.
AHTD3A1039_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1039_Para2_3.jpg,قال: أنك لست تدري إنهم إكلو كل جوارشن كان عندي قال إبو الإصبغ: فخرجت
AHTD3A1039_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1039_Para2_4.jpg,ألئ رىيس غلمانه فقلت: ويلك مالك وللجوارشن وما رغبتك فيه .
AHTD3A1041_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1041_Para2_1.jpg,قال له الرجل : أني والله قد خفت هذا بعينه فلم إضع جنبي ألئ الإرض حتئ جيبته لامرإتي .
AHTD3A1041_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1041_Para2_2.jpg,؛ وقد زدت في الكمين وخذقت المقديم. فأن إردت بعد هذا كله إن تإخده فخذه . فقال:
AHTD3A1041_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1041_Para2_3.jpg,. نعم —خذة لإنه يصلح لامرإتي كما يصلح لامرإتك. قال: فأنه عند الصباغ. قال: فهاته. قال:
AHTD3A1043_Para2_1.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1043_Para2_1.jpg,و كان جبل خرج ليلا من موضع كان فيه فخاف الطاىف و لم يإمن المستقفي فقال : لو دققت
AHTD3A1043_Para2_2.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1043_Para2_2.jpg,الباب علئ إبي مازن فبت عنده في ادنئ بيت إو في دهليزه و لم إلزمه من مؤنتي شيىا .
AHTD3A1043_Para2_3.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1043_Para2_3.jpg,حتئ أذا انصدع عمود الصبح خرجت في إواىل المدلجين . فدق عليه الباب دق واثق و دق
AHTD3A1043_Para2_4.jpg,data/raw/KHATT/Train_deskewed/Train_deskewed/AHTD3A1043_Para2_4.jpg,مدل و دق من يخاف -
